Id,Title,URL,Short Intro,Category,Sub-Category,Course Type,Language,Skills,Instructors,Rating,Number of viewers,Duration,Site
945,Design a User Experience for Social Good & Prepare for Jobs,https://www.coursera.org/learn/ux-design-jobs,"Design a User Experience for Social Good and Prepare for Jobs is the seventh and final course in a program that will equip you with the skills you need to become an entry-level UX designer. In this course, you will design a dedicated mobile app and a responsive website focused on social good. You will showcase all that you’ve learned during the certificate program to complete the design process from beginning to end: empathizing with users, defining their pain points, coming up with ideas for design solutions, creating wireframes and prototypes, and testing designs to get feedback. By the end of this course, you will have a new cross-platform design project to include in your professional UX portfolio. ",Computer Science,Design and Product,Course,English,"User Experience (UX),Usability Testing,Prototype,User Experience Design (UXD),UX design jobs,",Google Career Certificates,4.8,"2,176 ",Approx. 62 hours to complete,Coursera
914,Implant Dentistry,https://www.coursera.org/learn/implant-dentistry,"Implant Dentistry is one of the most dynamic and rapidly developing areas within oral health care. In spite of increasing popularity of implantology, it is a relatively new discipline within dental education and remains limited to post-graduate courses offered by dental schools in many parts of the world today.",Health,Basic Science,Course,English,"Biology,Surgery,Radiology,Dentistry,",Nikos Mattheos,4.8,"1,406 ",Approx. 27 hours to complete,Coursera
912,Foundations of Business Strategy,https://www.coursera.org/learn/uva-darden-foundations-business-strategy,"Develop your ability to think strategically, analyze the competitive environment, and recommend firm positioning and value creation. In this course, developed at the Darden School of Business at the University of Virginia, top-ranked faculty will help you explore the underlying theory and frameworks that provide the foundations of a successful business strategy and provide the tools you need to understand that strategy: SWOT, Competitor, Environmental, Five Forces, and Capabilities Analyses, as well as Strategy Maps.",Business,Business Strategy,Course,English,"Capabilities Analysis,Business Strategy,Competitive Position,Strategic Analysis,Industry Structure,",Michael Lenox,4.8,"2,791 ",Approx. 9 hours to complete,Coursera
911,Managing the Company of the Future,https://www.coursera.org/learn/company-future-management,The aim of the course is to provide you with a comprehensive framework for understanding both the traditional principles of management inside companies today as well as the alternative principles that are becoming increasingly important. It provides both theoretical and practical perspectives on the nature of management in today’s organisations.,Business,Leadership and Management,Course,English,"Management Theory,Strategic Management,Leadership,Management,",Julian Birkinshaw,4.8,"3,342 ",Approx. 12 hours to complete,Coursera
888,Modern Art & Ideas,https://www.coursera.org/learn/modern-art-ideas,"Welcome to Modern Art & Ideas! This course is designed for anyone interested in learning more about modern and contemporary art. Over the next five weeks, you will look at art through a variety of themes: Places & Spaces, Art & Identity, Transforming Everyday Objects, and Art & Society. Each week kicks off with a video that connects works of art from The Museum of Modern Art’s collection to the theme. You will hear audio interviews with artists, designers, and curators and learn more about selected works in the additional readings and resources.",Arts and Humanities,Music and Art,Course,English,"Creativity,Art,History,Art History,Art Direction,",Lisa Mazzola,4.8,"6,097 ",Approx. 13 hours to complete,Coursera
1433,Introduction to CSS3,https://www.coursera.org/learn/introcss?specialization=web-design,"The web today is almost unrecognizable from the early days of white pages with lists of blue links.  Now, sites are designed with complex layouts, unique fonts, and customized color schemes.   This course will show you the basics of Cascading Style Sheets (CSS3).  The emphasis will be on learning how to write CSS rules, how to test code, and how to establish good programming habits.     ",Computer Science,Mobile and Web Development,Course,English,"Web Design,Style Sheets,Cascading Style Sheets (CSS),Web Development,","Colleen van Lent, Ph.D.",4.8,"9,187 ",Approx. 11 hours to complete,Coursera
878,English for Business and Entrepreneurship,https://www.coursera.org/learn/business,"Welcome to English for Business and Entrepreneurship, a course created by the University of Pennsylvania, and funded by the U.S. Department of State Bureau of Educational and Cultural Affairs, Office of English Language Programs. ",Language Learning,Learning English,Course,English,"Business Plan,Market Research,English Language,Entrepreneurship,",Amy Nichols,4.8,"4,491 ",Approx. 31 hours to complete,Coursera
2448,Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,https://www.coursera.org/learn/modeling-design-mechanical-engineers?specialization=autodesk-cad-cam-cae-mechanical-engineering,"There are many considerations that play a part in engineering a new product. Regardless of what that product is, there are fundamentals such as form, fit, and function when it comes to digital modeling. In this course, we lay the foundation to create any design and dive deep into topics about the control of the design. From assembly joints and joint limits to complex shapes using forms, rest assured that your design will be rock solid.",Physical Science and Engineering,Mechanical Engineering,Course,English,"Autodesk,Computer-Aided Design (CAD),Fusion 360,Mechanical Engineering,Modeling,",Autodesk,4.8,"1,076 ",Approx. 18 hours to complete,Coursera
881,What is Compliance?,https://www.coursera.org/learn/what-is-compliance,"Compliance isn’t only about preventing problems and ensuring that everyone is abiding by laws, rules, and regulations.  It’s also about the positive impact a robust and ethical compliance program can have on a business or organization.",Business,Business Essentials,Course,English,"Risk Management,Brand Management,Strategic Planning,Compliance,",Andrew Kandel,4.8,"1,049 ",Approx. 10 hours to complete,Coursera
2629,Django Features and Libraries,https://www.coursera.org/learn/django-features-libraries?specialization=django,"In this course, you will learn how to build Django-based web applications suitable for use by end users.  You will learn about cookies, sessions, and authentication processes in Django.  You will build navigation into your applications and explore ways to easily improve the look and feel of Django applications.  You will begin to develop a simple application to support a classified ads website that will walk you through many of the issues and techniques that you encounter in website development.  You will also learn how to move an application from development to production.",Computer Science,Mobile and Web Development,Course,English,"User authentication,Sessions and cookies,One-to-Many models,Data Validation,Django (Web Framework),",Charles Russell Severance,4.8,331 ,Approx. 16 hours to complete,Coursera
2628,Engagement & Nurture Marketing Strategies,https://www.coursera.org/learn/nurture-market-strategies?specialization=social-media-marketing,"In this third course in the Social Marketing Specialization - ""The Engagement & Nurture Marketing Strategies"" - you will learn two of the most effective social strategies used by organizations today. You'll see real-world best practice examples and learn what metrics they use to gauge success. You will also learn the importance of infographics and the impact a well-designed landing page can have on your bottom line. All of the social skills you have learned thus far will be put into action with a multimedia filter and focus blog that you will create to demonstrate how social can enable real-time marketing results. After this MOOC, you will have developed a plan to reach your target consumer markets and know when it is best to either use or avoid specific social marketing strategies.",Business,Marketing,Course,English,"Social Marketing,Social Media,Marketing Strategy,Writing,",Randy Hlavac,4.8,"1,152 ",Approx. 8 hours to complete,Coursera
886,Financing and Investing in Infrastructure,https://www.coursera.org/learn/infrastructure-investing,Learn how debt and equity can be used to finance infrastructure investments and how investors approach infrastructure investments! ,Business,Finance,Course,English,"Capital Budgeting,Risk Analysis,Project,Finance,",Stefano Gatti,4.8,"1,808 ",Approx. 11 hours to complete,Coursera
887,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",https://www.coursera.org/learn/algorithms-divide-conquer,"The primary topics in this part of the specialization are: asymptotic (""Big-oh"") notation, sorting and searching, divide and conquer (master method, integer and matrix multiplication, closest pair), and randomized algorithms (QuickSort, contraction algorithm for min cuts).",Computer Science,Algorithms,Course,English,"Algorithms,Randomized Algorithm,Sorting Algorithm,Divide And Conquer Algorithms,",Tim Roughgarden,4.8,"5,050 ",Approx. 16 hours to complete,Coursera
889,Fundamentals of Technology Sales,https://www.coursera.org/learn/fundamentals-of-technology-sales,"With tens of thousands of jobs in technology sales available, this is a rapidly emerging opportunity that needs sharp people to make critical connections between technical solutions and technical buyers, company owners, and decision-makers. The rapid growth in artificial intelligence, blockchain, cloud computing, cyber security, Internet of Things, and more requires effective sales professionals to help bring these products and services to market.",Business,Business Essentials,Course,English,"Sales Development,Sales Management,Sales Strategy,Sales,Sales Presentation,",Dr. James V. Green,4.8,45 ,Approx. 4 hours to complete,Coursera
909,Schizophrenia,https://www.coursera.org/learn/schizophrenia,"The main goal of this class is to gain an introductory exposure to the nature of the psychiatric disorder known as schizophrenia as revealed by the scientific method. We will discuss a broad range of findings from the scientific investigation of biological and psychological factors related to schizophrenia and its treatment. More specifically we will learn about: (1)  key symptomatic features through discussion and enactments of interviews with actors portraying many of the cardinal features of the illness, (2) what brain imaging studies (MRI and fMRI) and neurochemistry have taught us about the neuroscience of the disorder, (3) scientific psychological data and theories concerning cognition, emotion and behavior in schizophrenia, and (4) current, evidence-based somatic and psychosocial approaches to treatment. A brief historical overview of the recent emergence of the psychiatric category of schizophrenia will be presented as well.",Health,Psychology,Course,English,"Psychology,Psychiatry,Psychiatric Disorders,Psychotherapy,",Matt Kurtz,4.8,"1,967 ",Approx. 5 hours to complete,Coursera
896,Solar Energy Basics,https://www.coursera.org/learn/solar-energy-basics,"This course gives you an introduction to the fundamentals of solar power as it applies to solar panel system installations. You will learn to compare solar energy to other energy resources and explain how solar panels, or photovoltaics (PV for short), convert sunlight to electricity.  You will be able to identify the key components needed in a basic photovoltaic (solar panel) system, such as is found on a house or building, and explain the function of each component in the system. You will also learn how to calculate the electrical demand of a building, how to reduce the overall demand, and then how to design a solar panel system that can meet that annual demand at a given location. You will also compare the different types of pricing models that are being used and key regulatory considerations for grid tied systems (where a house or building is connected to the electrical grid and also generates electricity from solar panels). A capstone design project that entails both the simple audit of a building to determine demand, and a selection of components to design a solar panel system to meet that demand.",Physical Science and Engineering,Environmental Science and Sustainability,Course,English,"Renewable Energy,Power & energy calculations,Electronic Circuits,Solar Energy,Energy Audits,",Neal Abrams,4.8,"2,225 ",Approx. 15 hours to complete,Coursera
1403,Financial Accounting Fundamentals,https://www.coursera.org/learn/uva-darden-financial-accounting?specialization=entrepreneurship-growing-your-business,"This course, developed at the Darden School of Business at the University of Virginia and taught by top-ranked faculty, will teach you the tools you'll need to understand the fundamentals of financial accounting. Concise videos, the financial records of a small business, and ""your turn"" activities guide you through the three most commonly used financial statements: the Balance Sheet, the Income Statement, and the Statement of Cash Flows. Beyond recording transactions, you'll learn how to prepare these financial statements, and read and analyze them to draw basic conclusions about a company's financial health.",Business,Business Essentials,Course,English,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,",Luann J. Lynch,4.8,"2,362 ",Approx. 13 hours to complete,Coursera
900,Digital Transformation,https://www.coursera.org/learn/bcg-uva-darden-digital-transformation,"Digital transformation is a hot topic--but what exactly is it and what does it mean for companies? In this course, developed at the Darden School of Business at the University of Virginia, and led by top-ranked Darden faculty and Boston Consulting Group global management experts, we talk about digital transformation in two ways. First we discuss the pace of change and the imperative it creates for businesses. Next we provide the context for this transformation and what it takes to win in the digital age. Then we walk through BCG's proprietary framework, which helps you identify key areas to digitize, including strategy, core processes, and technology.",Business,Leadership and Management,Course,English,"Technology Disruption,Digital Trends,Competitive Lifecycle,Digital Strategy,Strategic Management,",Michael Lenox,4.8,"5,842 ",Approx. 14 hours to complete,Coursera
902,Responsive Web Design in Adobe XD,https://www.coursera.org/learn/responsive-web-design-adobe-xd,"Responsive Web Design in Adobe XD is the sixth course in a program that will equip you with the skills you need to apply to entry-level jobs in user experience (UX) design. In this course, you will design a responsive website using Adobe XD, a popular design tool. You will complete the design process from beginning to end: empathizing with users, defining their pain points, coming up with ideas for design solutions, creating wireframes and prototypes, and testing designs to get feedback. By the end of this course, you will have a new design project to include in your professional UX portfolio. ",Computer Science,Design and Product,Course,English,"Adobe XD,User Experience (UX),Usability Testing,Prototype,User Experience Design (UXD),",Google Career Certificates,4.8,"2,146 ",Approx. 42 hours to complete,Coursera
903,Marketing Digital,https://www.coursera.org/learn/estrategia-marketing-digital,"Aprenda a desenvolver a estratégia de marketing digital para a sua empresa ou startup, nesse curso você irá aprender sobre os principais pontos do Marketing como ROI, SEO, SEM, Testes AB e como gerenciar o funil de conversão e também como usar plataformas como Google adwords e Analytics, Facebook Ads e Email Marketing.",Business,Marketing,Course,Portuguese (Brazilian),"Digital Marketing,Marketing Analytics,Google Adwords,Google Analytics,Marketing Performance Measurement And Management,",Artur Vilas Boas,4.8,"2,092 ",Approx. 16 hours to complete,Coursera
906,"Make the Sale: Build, Launch, and Manage E-commerce Stores",https://www.coursera.org/learn/make-the-sale,"Make the Sale: Build, Launch, and Manage E-commerce Stores is the sixth of seven courses in the Google Digital Marketing & E-commerce Certificate. This course explores how businesses and individuals sell products online, including using popular platforms like Shopify.  You’ll go through the process of creating a mock e-commerce store. To do this, you’ll build a Shopify store, add the necessary information, and create product listings. You’ll explore how to reach customers online through e-commerce customer outreach methods like advertisements and campaigns.",Business,Marketing,Course,English,"Fulfillment and delivery,Website Structure,E-commerce platforms,E-Commerce Strategy,Seasonality,",Google Career Certificates,4.8,529 ,Approx. 23 hours to complete,Coursera
2455,Advanced Topics and Future Trends in Database Technologies,https://www.coursera.org/learn/advanced-topics-future-trends-database-technologies?specialization=databases-for-data-scientists,"This course consists of four modules covering some of the more in-depth and advanced areas of database technologies, followed by a look at the future of database software and where the industry is heading.",Information Technology,Data Management,Course,English,"Database (DBMS),Data Warehousing,NoSQL,Big Data,database administration,",Di Wu,4.8,16 ,Approx. 16 hours to complete,Coursera
1388,Introduction to Hardware and Operating Systems,https://www.coursera.org/learn/introduction-to-hardware-and-operating-systems?specialization=it-cloud-fundamentals,"If you’re ready to enter the world of Information Technology (IT), you need job-ready skills. This course provides the core hardware and operating system knowledge needed by anyone new to IT and computer hardware who wants to start a new career in technology, including IT Support, Networking, Cybersecurity, and Software Development. ",Information Technology,Support and Operations,Course,English,"Technical Support,IT Service Management (ITSM),Troubleshooting,IT Career,",Skills Network,4.8,563 ,Approx. 17 hours to complete,Coursera
2380,Writing and Editing: Revising,https://www.coursera.org/learn/writing-editing-revising?specialization=good-with-words,This fourth and final course in the “Good with Words: Writing and Editing” series will help you master perhaps the most important step in the writing process: revising. You’ll learn about the difference between editing and proofreading. You’ll practice “un-numbing the numbers” so that data and statistics you use are clear and compelling. And you’ll be introduced to a framework for giving and receiving feedback that helpfully systematizes what should be cut and what should be kept from each draft.,Personal Development,Personal Development,Course,English,"Persuasion,Creativity,Writing,Time management,Editing,",Patrick Barry,4.8,314 ,Approx. 13 hours to complete,Coursera
1174,Project Management Project,https://www.coursera.org/learn/project-management-capstone?specialization=project-management,"This capstone project is designed to allow you to take the knowledge you have gained through the Specialization and put that knowledge into practice. In the capstone, you will create several of the key planning deliverables that have been discussed in these courses and either work on a project you choose or use a suggested case study. You will begin the capstone project by writing part of the project charter. You will build on that information to define your project, and then ultimately create a schedule, budget and responses for the risks you identify.  The goal is for you to use what you have learned in the previous courses and to perform your own research on how to best move forward with the capstone project.  Your work will be peer reviewed by your classmates. In turn you will peer review the work of other classmates.  Instructions on how to conduct peer reviews will be included in the course.  Upon completing this series, you will be able to (1) write a narrative charter statement, (2) create a work breakdown structure, (3) sequence project activities,(4) build a project schedule, (5) create a project budget, (6) create a responsibility assignment matrix, (7) identify project risks and (8) define responses for those risks.",Business,Business Essentials,Course,English,"Schedule,Project Management,Risk Management,Budget,","Margaret  Meloni,  MBA, PMP",4.8,"2,963 ",Approx. 6 hours to complete,Coursera
2703,Introduction to the Biology of Cancer,https://www.coursera.org/learn/cancer?specialization=cancer-biology,"Over 500,000 people in the United States and over 8 million people worldwide are dying every year from cancer. As people live longer, the incidence of cancer is rising worldwide and the disease is expected to strike over 20 million people annually by 2030. This open course is designed for people who would like to develop an understanding of cancer and how it is prevented, diagnosed, and treated.",Health,Basic Science,Course,English,"Cancer,Biology,Cancer Biology,Cancer Genetics,","Kenneth J. Pienta, M.D.",4.8,"6,932 ",Approx. 8 hours to complete,Coursera
1857,Introducción a la Contabilidad Financiera,https://www.coursera.org/learn/contabilidad-financiera?specialization=direccion-empresas,"A menudo, nos referimos a la contabilidad financiera como «el lenguaje de los negocios», es decir, el lenguaje que los directivos utilizan para transmitir información financiera y económica sobre su empresa a aquellas partes externas a ella, como los accionistas y los acreedores. Ninguna persona que trabaje en el mundo de los negocios puede permitirse desconocer el mundo de las finanzas. Tanto si diriges tu propio negocio como si te estás formando para ocupar un puesto de directivo, necesitarás entender la información financiera y ser capaz de interactuar con los contables o los directores financieros… En definitiva, ¡necesitarás hablar el lenguaje de los negocios!",Business,Finance,Course,Spanish,"Financial Accounting,Accounting,Evaluation,Business Analytics,",Edi Soler,4.8,"1,172 ",Approx. 14 hours to complete,Coursera
1977,Copyright Law in the Music Business,https://www.coursera.org/learn/copyright-law-music-business?specialization=business-music-production,"In this course taught by E. Michael Harrington, students will learn the basis for copyright including what is and is not covered by copyright law. This course will help clarify what rights artists have as creators as well as what the public is free to take from their work. Students will also learn what to do if someone copies their work and what to do if they are accused of copying someone else. Finally, the course will discuss how technology has changed copyright for the better (and worse) and how copyright laws may change in the coming years.",Business,Business Strategy,Course,English,"Create music legally,Read Legal Documents,Leverage the copyright law to your advantage,Write a co-writing agreement,",Dr. E. Michael Harrington,4.8,613 ,Approx. 10 hours to complete,Coursera
1974,Songwriting: Writing the Lyrics,https://www.coursera.org/learn/songwriting-lyrics?specialization=diy-musician,"There’s a songwriter lurking somewhere inside you, peeking around corners, wondering if it’s safe to come out. Now it is. This course is an invitation to let your inner songwriter step into the sunlight. All it takes is a simple “yes” and you’ll be climbing that windy hill, marveling at the view.",Arts and Humanities,Music and Art,Course,English,"Music,Music recording,Poetry,Songwriting,",Pat Pattison,4.8,822 ,Approx. 16 hours to complete,Coursera
1972,Fundamentals of Reinforcement Learning,https://www.coursera.org/learn/fundamentals-of-reinforcement-learning?specialization=reinforcement-learning,"Reinforcement Learning is a subfield of Machine Learning, but is also a general purpose formalism for automated decision-making and AI. This course introduces you to statistical learning techniques where an agent explicitly takes actions and interacts with the world. Understanding the importance and challenges of learning agents that make decisions is of vital importance today, with more and more companies interested in interactive agents and intelligent decision-making. ",Data Science,Machine Learning,Course,English,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems,",Martha White,4.8,"2,552 ",Approx. 15 hours to complete,Coursera
176,Integrative Health and Medicine Specialization,https://www.coursera.org/specializations/integrative-health-and-medicine,Launch your career in integrative health. Incorporate complementary therapies in clinical practice to improve outcomes and promote wellbeing.,Health,Patient Care,Specialization,English,"wellbeing, patient-centered care, improved symptom management, integrative medicine, evidence-based practice, Evidence-Based Practices, complementary therapies, integrative nursing, symptom management, healthcare, Stress Management, Pain Management, ","Robin Austin, DNP, DC ,Teri Verner, DNP, RN ,Susan Thompson, DNP ,Amy Taylor, MD ,Janet Tomaino, DNP ,Louise Delagran ,Alex Haley ,",4.8,"1,026 ",Approximately 7 months to complete,Coursera
177,Futures Thinking Specialization,https://www.coursera.org/specializations/futures-thinking,"Ready Yourself for a Changing World. Learn the skills and mindsets of the world’s top futurists, so you can forecast what’s coming, imagine new possibilities, and seize control of your own future.",Business,Business Essentials,Specialization,English,"Strategic Foresight, Simulation, Scenario Design, Future Forecasting, Foresight, Creativity, Strategic Thinking, Innovation, Leadership, Scenario Development, Strategic Planning, Gaming, ","Jane McGonigal ,",4.8,"1,225 ",Approximately 6 months to complete,Coursera
1970,"Emergency Care: Pregnancy, Infants, and Children",https://www.coursera.org/learn/emergency-care-pregnancy-infants-children?specialization=become-an-emt,"Welcome to the final course of lectures in your quest to master EMT basics. In this course, we will cover some of the highest-stress patient populations: pregnant patients and kids, also known as pediatrics. To wrap up your EMT knowledge we will end this course with information about hazmat situations, extricating patients from tight spots and finally how you write a note about your patient care.  You will learn to ensure it communicates what your assessment of the patient was, what interventions you performed and why you did them.",Health,Patient Care,Course,English,"infant,ingestion,listening,emergency,",Arthur Pliaconis,4.8,273 ,Approx. 16 hours to complete,Coursera
1969,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,https://www.coursera.org/learn/mechanical-engineering-design-manufacturing?specialization=autodesk-cad-cam-cae-mechanical-engineering,"Design for manufacturing is the process of designing parts, components, or products with the understanding surrounding design requirements for a specific manufacturing method. ",Physical Science and Engineering,Mechanical Engineering,Course,English,"Autodesk,Manufacturing Process Management,Engineering,Fusion 360,Mechanical Engineering,",Autodesk,4.8,"3,562 ",Approx. 6 hours to complete,Coursera
182,Engineering Project Management Specialization,https://www.coursera.org/specializations/engineering-project-management,Manage Successful Engineering Projects. Master strategies and tools to more effectively and successfully manage projects.,Business,Leadership and Management,Specialization,English,"Planning, Schedule, Earned Value Management (EVMT), Project Management, Procurement, Project Charter, Project Planning, Risk Management Plan, Project Risk Management, ","Tom Phalen ,Kazimir Karwowski ,",4.8,"2,956 ",Approximately 4 months to complete,Coursera
1959,Programación y presupuesto del proyecto,https://www.coursera.org/learn/riesgos-cambios-proyectos?specialization=administracion-proyectos,"En este curso, aprenderás los principios fundamentales de la gestión del tiempo y costo en las etapas de planificación.  Se identificarán las actividades del proyecto a partir de la EDT, se establecerá la secuencia, recursos y duración necesarios para finalmente desarrollar el cronograma detallado del proyecto. De igual manera, aprenderás a estimar los costos de los recursos, para desarrollar un presupuesto detallado y flujo de efectivo a lo largo del proyecto. Después de este curso, podrás explicar los principios fundamentales del seguimiento y control del proyecto en aspectos de tiempo y costo, así cómo el cálculo de indicadores de desempeño para determinar si el proyecto va conforme a lo planeado o esta fuera de la linea base acordado y aprobada.",Business,Leadership and Management,Course,Spanish,"Microsoft Project,Cost,Management,Project Planning,",Dr. Filiberto González Hernández,4.8,"1,541 ",Approx. 9 hours to complete,Coursera
1958,Supply Chain Logistics,https://www.coursera.org/learn/supply-chain-logistics?specialization=supply-chain-management,"Have you ever wondered how goods get delivered to us so quickly as soon as we order them? One word: Logistics! In this introductory Supply Chain Logistics course, I will take you on a journey to this fascinating backbone of global trade. We cover the three major building blocks of logistics networks: transportation, warehousing, and inventory. After completing this course, you will be able to differentiate the advantages and disadvantages of different modes of transportation. You will understand what goes into designing and setting up a warehousing facility. Finally, you will be able to select the options that enable you to develop logistics networks, that minimize costs and deliver top customer service. This is an introductory course designed to provide you with a start on your learning journey in logistics. You do not need to have any background in logistics, but it would be beneficial if you had a basic understanding of business concepts. Join me and we will learn together about logistics!",Business,Business Essentials,Course,English,"Warehouse Management,Logistics Planning,Supply Chain,Inventory,","Rudolf Leuschner, Ph.D.",4.8,"9,745 ",Approx. 8 hours to complete,Coursera
187,Photography Basics and Beyond: From Smartphone to DSLR Specialization,https://www.coursera.org/specializations/photography-basics,"Create photographs you will be proud to share.. Build a solid foundation in digital photography, growing in knowledge from camera to composition!",Arts and Humanities,Music and Art,Specialization,English,"Social Media, Photography, Copywriting, Writing, Confidence, History, Creativity, Art, Project, ","Peter Glendinning ,Mark Valentine Sullivan ,",4.8,"5,034 ",Approximately 6 months to complete,Coursera
188,Omnichannel Retail Strategy Specialization,https://www.coursera.org/specializations/wharton-retail-strategy,Learn the Fundamentals of Retail Strategy. Develop a strategy for building a successful omnichannel business that adapts to today's transformed retail landscape.,Business,Business Strategy,Specialization,English,"Talent Management, Marketing Strategy, Performance Management, Analytics, Digital Supply Chain, ","Barbara E. Kahn ,Matthew Bidwell ,Santiago Gallino ,",4.8,241 ,Approximately 3 months to complete,Coursera
189,Renewable Energy Specialization,https://www.coursera.org/specializations/renewable-energy,"Renewable Energy Technologies and Implementation. Build a comprehensive understanding of renewable energy technologies, projects, grid integration, and future prospects!",Physical Science and Engineering,Environmental Science and Sustainability,Specialization,English,"Renewable Energy, Solar Energy, Energy Projects, Sustainability, Wind Energy, Energy storage, Renewable Energy Techologies, Electricity systems, Wind Power, Sustainable Energy, Project Execution, Project Operations, ","Stephen R. Lawrence ,Paul Komor ,",4.8,284 ,Approximately 5 months to complete,Coursera
190,Become an EMT Specialization,https://www.coursera.org/specializations/become-an-emt,EMT Medical and Trauma Emergency Care. Gain the skills needed to provide first responder emergency medical care ,Health,Patient Care,Specialization,English,"Emergency Medicine, Emergency Medical Technician, EMT, Trauma, Dentures, Foams, Toe, Decontamination, infant, ingestion, listening, emergency, ","Angela Wright, MD ,Whitney Barrett, MD ,Arthur Pliaconis ,Kathrine Lopez ,",4.8,"1,449 ",Approximately 7 months to complete,Coursera
2283,Photography Capstone Project,https://www.coursera.org/learn/photography-project?specialization=photography-basics,"The Capstone Project is your opportunity to take advantage of the knowledge you have gained through our journey in learning about photography, to develop a meaningful project of 10 well formed photographs based in your passion for artistic expression, or a subject for documentary exploration, insightful portraiture, imaging for work-related subjects, or some other aspect of photography.  We are confident that it will be a project that you will be excited to share with fellow Learners.  You should plan on spending more time on this Course per week than any other in this Specialization, and much of it will be in making photographs.",Arts and Humanities,Music and Art,Course,English,"Art,Project,Photography,Writing,",Peter Glendinning,4.8,514 ,Approx. 20 hours to complete,Coursera
2287,Trauma Emergencies and Care,https://www.coursera.org/learn/trauma-emergencies-and-care?specialization=become-an-emt,"Welcome to Trauma Emergencies and Care. In this course, you will learn about some of the mechanics and physics of trauma on the human body, and how this can cause injury. You will continue to expand your new vocabulary with medical terminology, and learn how to describe the different injuries you may see. You will also learn about the trauma system itself- and when it is important to transport patients to a trauma center. ",Health,Patient Care,Course,English,"Dentures,Foams,Toe,Decontamination,",Arthur Pliaconis,4.8,413 ,Approx. 11 hours to complete,Coursera
2291,Adapt your leadership style,https://www.coursera.org/learn/leadership-adapt-your-style?specialization=hr-management-leadership,"Why are organisational misbehaviours such as cynicism, apathy, bullying and disengagement increasingly prevalent in the workplace? This course examines these tensions and how transformational, authentic and inclusive leadership styles offer an alternative to the more autocratic, job-centred and controlling leadership styles of the past. You’ll learn how the digital revolution, along with an increased focus on projects and teamwork, has dramatically altered the perception of leadership in a way that now demands all organisational members take on some form of self-leadership. And you’ll learn how this change is causing tensions between traditional leaders and the contemporary practices vital to maintain agility in today’s ultra-competitive marketplace. This learning will be complemented by structured activities such as video lectures, quizzes, discussion prompts and written assessments.",Business,Leadership and Management,Course,English,"Communication,Staff Management,Leadership Development,",Dr Richard Claydon,4.8,774 ,Approx. 31 hours to complete,Coursera
2275,"Cameras, Exposure, and Photography",https://www.coursera.org/learn/exposure-photography?specialization=photography-basics,"Welcome to Course One of Photography Basics and Beyond: From Smartphone to DSLR! In these first 4 Modules you will gain the knowledge and the confidence that will help you make good choices as you consider qualities of the camera you own, and the qualities of the other types of digital cameras you might be considering. You will learn about the basic functions that most digital cameras have in common.  You will also go beyond the ""technical"" matters and learn about how you can make exciting pictures by emphasizing the aspects of Frame and Vantage Point to interpret old subjects in new ways.  Discovering accessories that photographers find useful, and the types of camera bags from mini to carry-on sized, is also in store for you.  You will also make your first photographs and, if you are a subscriber to the specialization, upload pictures to the web gallery and start interacting with your fellow learners in our ""Gallery.""  Let's get started with Module One!",Arts and Humanities,Music and Art,Course,English,"Confidence,History,Creativity,Photography,",Peter Glendinning,4.8,"4,959 ",Approx. 19 hours to complete,Coursera
1985,Write Professional Emails in English,https://www.coursera.org/learn/professional-emails-english?specialization=improve-english,"This is a course to help you write effective business emails in English. This course is unique because each module will provide tips on writing more professional emails as well as lessons to improve your overall English writing skills. Therefore, you will improve your grammar and vocabulary skills for email writing and also improve your cross cultural knowledge to make you more powerful and successful in your business communication. You will look at different email formats to analyze tone, formality levels, and various organizational styles. You will be able to improve your emails of introduction, announcements, requests and emails that apologize or revise a request. In this course you will write and revise 4–5 emails, complete several comprehension quizzes and review the emails of other participants.  ",Language Learning,Learning English,Course,English,"Professional,Email Writing,Communication,Writing,",Gerry Landers,4.8,"16,270 ",Approx. 13 hours to complete,Coursera
2274,The Foundations of Cybersecurity,https://www.coursera.org/learn/foundations-cybersecurity?specialization=managing-cybersecurity,"In order to manage the cybersecurity function business, you must first understand its language and its environment.  This course covers the foundations of cybersecurity, including threats and vulnerabilities as well as the tools, technologies, and strategies used to manage it.",Information Technology,Security,Course,English,"Security vulnerabilities and treatments,Threats to cybersecurity,Cybersecurity terminology,cybersecurity program elements,","Herbert J. Mattord, Ph.D., CISM, CISSP, CDP",4.8,537 ,Approx. 8 hours to complete,Coursera
148,Excel/VBA for Creative Problem Solving Specialization,https://www.coursera.org/specializations/excel-vba-creative-problem-solving,Optimize Your Excel Spreadsheets With VBA. Learn how to automate your Excel spreadsheets with Visual Basic for Applications,Computer Science,Design and Product,Specialization,English,"Microsoft Excel Vba, Computer Programming, Problem Solving, Arrays, Debugging, ","Charlie Nuttelman ,",4.8,"3,552 ",Approximately 4 months to complete,Coursera
